name,latitude,longitude,ndwi
Grytneselva,62.723486,8.114792,-0.47578776
Gryto,60.414314,6.25049,-0.58845794
Grytten,62.500671,7.776139,-0.5373419
Grytåga,65.803544,12.72901,-0.3624194
Gråsjø,62.933703,9.125257,-0.38878232
Grøa,62.639218,8.730667,-0.62508184
Grønsdal,60.44001,5.860706,-0.6765409
Grønvollfoss,59.658549,9.207749,-0.3391077
Grøslandselva,60.417901,9.375481,-0.6257674
Grøvla,61.499777,5.975762,-0.4936543
Gudåa,63.438872,11.616029,-0.55139637
Hafslund,59.274985,11.129381,-0.12763727
Hakavik,59.624806,9.953291,-0.47763872
Hammeren,59.996669,10.749974,-0.61141443
Hanefoss,58.530183,8.334636,-0.5743347
Hardeland H,59.657666,6.096468,-0.5546523
Hardeland K,59.657561,6.096339,-0.5386698
Harpefossen,61.581624,9.842172,-0.58399093
Hatlestad,61.384128,6.737623,-0.15874808
Haugafossen,60.28032,6.264236,-0.5719681
Haugfoss,59.913781,9.885792,-0.4784665
Haukeli,59.732555,7.544277,-0.5507369
Haukland,58.465032,6.544322,-0.5806142
Haukrei,59.204847,7.835123,-0.52613425
Heggmoen,67.355703,14.8518,-0.6033388
Hegsetfoss,63.164753,11.231371,-0.55956495
Hekni,58.996124,7.54686,-0.63487244
Helganes,59.499145,6.57497,-0.6743644
Helgheim,61.561844,6.403492,-0.5426206
Helgåa,62.061383,5.752021,-0.50114775
Hellandsfoss,60.83077,5.881864,-0.40923184
Hellandsfossen,60.832358,5.883056,-0.48297492
Hellefoss,59.787085,9.900813,-0.1153784
Hellifossen,65.066945,12.3519,-0.5172389
Hemsil I,60.802417,8.638246,-0.66123044
Hemsil II,60.705018,8.969284,-0.7084184
Hensfoss,60.208303,10.239006,-0.30518305
Herand,60.346716,6.404039,-0.5825695
Herje,62.668789,7.532345,-0.60648304
Herva,61.565819,7.86585,-0.43266737
Hesjeberg,68.730314,17.470616,-0.5169245
Hinøgla,61.495152,9.278089,-0.41823974
Hisvatn,58.609254,6.895574,-0.6438709
Hjartdøla,59.608253,8.713219,-0.700624
Hjelmeland,59.223845,6.219298,-0.60911584
Hodnaberg,60.55784,6.211286,-0.37269458
Hofsfoss,60.185024,10.241127,-0.22562061
Hogga,59.310502,9.045155,-0.4737933
Hogstad,59.321348,9.657249,-0.6023037
Hol I (Urunda),60.62675,8.181679,-0.4281656
Hol I (Votna),60.626677,8.182144,-0.4276728
Hol II,60.611234,8.26258,-0.5670271
Hol III,60.58293,8.404554,-0.6524978
Holen,61.355592,7.086449,-0.40233657
Holen I-II,59.353128,7.247817,-0.6298114
Holen III,59.353127,7.247782,-0.6300829
Holmen,60.849199,6.722972,-0.4937416
Holsen,61.419767,6.158174,-0.5562541
Hommelfoss,60.900223,5.617947,-0.636557
Hopland,61.863325,6.321515,-0.30579808
Hopselva,60.31221,5.669692,-0.69174844
Hovatn,58.983853,7.67232,-0.6974208
Hove,61.066514,6.589224,-0.6840848
Hovland,61.593455,5.443195,-0.6164555
Hunderfossen,61.219683,10.439034,-0.5251045
Hunsfoss,58.265174,7.966342,-0.20356019
Hylen,59.557855,6.602344,-0.5640972
Hynna,63.057755,11.43934,-0.4631999
Håen,63.113494,10.478311,-0.6447637
Håkvik,68.403304,17.42153,-0.39051378
Hålandsfoss,61.330877,5.413983,-0.52848655
Håvardsvatn,60.10165,6.913308,-0.44996646
Håverstad,58.505942,7.417104,-0.4806269
Høgefoss,58.951596,8.517097,-0.39244193
Hønefoss,60.169989,10.25448,-0.30908242
Høyanger K5A,61.21888,6.063321,-0.42206445
Høyanger K5B,61.218822,6.063635,-0.37569618
Høylandsfoss,58.281282,6.815432,-0.5476899
Ildgrubfossen,66.300896,14.350961,-0.56081903
Imsland,59.478233,5.990793,-0.6399242
Innset,68.659576,18.824753,-0.6476632
Istad,62.805201,7.700295,-0.539375
Iveland,58.390377,7.894692,-0.35639927
Jordal,62.754863,8.315464,-0.62784636
Jordalen 2,60.869995,6.724412,-0.5147597
Jostedal,61.520817,7.308742,-0.50781465
Jukla,60.191554,6.389272,-0.5290923
Julfoss,63.41285,10.944374,-0.71510047
Julskaret,63.140481,10.968042,-0.60726565
Juvfossen,62.246257,6.890173,-0.58196616
Jørundland,58.906297,8.22607,-0.69965625
Jøssang,59.002831,6.081567,-0.6444843
Jøssingfjord,58.326221,6.351906,-0.27924785
Kaggefoss,59.947544,9.934564,-0.60889506
Kaldestad,60.364247,6.150254,-0.34738815
Kaldsåni,59.540832,7.33328,-0.37019557
Kalvedalen,61.258271,8.757071,-0.62349147
Kandal,61.671548,6.379287,-0.5325461
Kangsliåga,66.148018,13.850365,-0.58775806
Kanndalen,62.675889,8.157595,-0.609592
Kaupanger 3,61.198121,7.224067,-0.30905107
Kildalen,69.665984,21.10666,-0.5820257
Kinnforsen,66.127928,13.61361,-0.45988584
Kinso,60.351842,6.757931,-0.48698995
Kiste,59.242816,9.811942,-0.59824395
Kjela,59.736731,7.434555,-0.57752585
Kjeldalselva,69.290812,19.910354,-0.5083285
Kjensvatn,66.057335,14.243865,-0.5450793
Kjosfoss,60.747019,7.134844,-0.46833086
Kjøsnesfjorden,61.511812,6.60963,-0.021515673
Kleiva,59.739328,6.518956,-0.6274781
Klosterfoss,59.198381,9.609542,-0.36570552
Kløvtveit,60.976254,5.280915,-0.44161192
Knutfoss,64.522753,12.426384,-0.5701326
Kobbelv,67.621621,16.007076,-0.44834384
Kobbholm,69.762373,30.706416,-0.1385288
Kolsvik,65.209196,12.796868,-0.5993429
Kongsfjord I,70.598729,29.057905,-0.5781997
Kongsfoss,59.89513,9.911384,-0.5485655
Kongsvinger,60.202822,11.892736,-0.20305644
Kopa,62.033469,6.39558,-0.28630906
Krogstadelva,68.884472,18.420259,-0.6373804
Krokevatn,60.983711,5.698632,-0.41577715
Kuli,58.716285,6.632243,-0.6131433
Kulu,60.616102,8.534165,-0.5670588
Kupe,61.639534,5.098009,-0.29271078
Kuråsfoss,62.673965,11.454045,-0.52032053
Kvanndal,59.658147,6.985079,-0.4189752
Kvannvatn,66.417748,14.522988,-0.385949
Kvassteinåga,66.127891,13.572895,-0.42864034
Kvemma,61.042128,7.767102,-0.5431977
Kvilldal,59.526995,6.658841,-0.48331705
Kvinen,58.935618,7.088094,-0.43615732
Kvitno,60.174717,6.546339,-0.61388797
Kvittingen,60.464284,5.915178,-0.63900554
Kvænangsbotn,69.720002,22.057216,-0.54187673
Kåven,70.117984,22.796744,-0.56383234
Lakshola,67.451702,15.742424,-0.52799046
Lang-Sima,60.507421,7.140704,-0.66245645
Langdalselva,70.026561,22.099499,-0.6430343
Langedal,61.563993,5.572292,-0.5238513
Langedalen,62.072866,6.799832,-0.5925218
Langfjord,65.375988,12.699796,-0.4108379
Langfoss,58.901719,9.337977,-0.5180908
Langvatn,66.336842,14.166999,-0.58159685
Lassajavrri,69.658857,22.217542,-0.41887993
Laudal,58.244885,7.515696,-0.70359933
Lavkajohka,69.235588,20.523863,-0.4864076
Leikanger,61.204764,6.708265,-0.6118916
Leinafoss,60.831726,7.118358,-0.49267086
Leirdøla,61.4371,7.23479,-0.48232442
Leirelva,66.044449,14.063713,-0.6095622
Leirfossene,63.372365,10.404037,-0.66234833
Leiro,60.406628,7.376671,-0.29587138
Leiråa,65.327052,12.918319,-0.55393064
Leknesvatn,61.434683,5.35534,-0.44001076
Lindland,58.358826,6.300171,-0.68114346
Linvasselv,64.652493,13.786226,-0.62326485
Lio,59.465161,7.932223,-0.6767962
Lislevatn,58.57946,7.967914,-0.54860276
Litj-Hena,63.04971,11.487127,-0.5724205
Litjfossen,62.662417,10.139673,-0.59874874
Litledalen,59.663476,6.065529,-0.4710372
Logna,58.763639,7.51007,-0.5699737
Lomen,61.140411,8.881986,-0.6518333
Lomi,67.120911,16.120824,-0.51869684
Lutufallet,61.065634,12.581802,-0.32663593
Lya,60.664311,8.680959,-0.60770124
Lysebotn 2,59.065338,6.632272,-0.46744853
Lysvatn,66.875106,13.84261,-0.32026595
Løpet,61.163873,11.456755,-0.32164374
Matre H,60.870058,5.596857,-0.5435524
Matre M,60.872581,5.594089,-0.6491566
Mattisfoss,69.916531,23.013535,-0.14505225
Maudal,58.764683,6.36841,-0.4604521
Mauranger,60.127577,6.337427,-0.59963995
Mel,61.350357,6.573761,-0.50345117
Mela,64.254483,12.545905,-0.6527128
Melkefoss,69.399382,29.7873,-0.520701
Meråker,63.407563,11.776733,-0.6702889
Mesna,61.115301,10.454126,-0.40824115
Middøla,59.929771,8.748934,-0.62311596
Midtlæger,59.833807,6.9935,-0.43661255
Midtre Tessa,61.842305,8.960191,-0.50352
Moflåt,59.883233,8.684686,-0.4119744
Mosbakka,59.639354,6.298696,-0.63919914
Mosvik,63.726499,10.865013,-0.72767603
Muoidejohka,66.811343,14.644825,-0.5222445
Mydalen,59.715441,8.699349,-0.60551965
Myklebost,61.524872,6.35634,-0.5469083
Mykstufoss,60.050395,9.19932,-0.6939234
Myster,60.738619,5.806827,-0.59259486
Mågeli,60.132949,6.628084,-0.30761147
Målset,60.978203,6.516092,-0.4883624
Mår,59.885318,8.674014,-0.64376736
Mølleelva,69.950044,23.06281,-0.480306
Mørre,63.927744,10.233434,-0.50144863
Naddvik,61.176752,7.626967,-0.1432488
Nea,63.032064,11.703242,-0.6095844
Nedalsfoss,62.957739,12.098549,-0.52253264
Nedre Bersåvatn,60.168571,6.671918,-0.31757167
Nedre Fiskumfoss,64.543207,12.454644,-0.22633691
Nedre Leiråga,66.441674,13.86279,-0.39658028
Nedre Markevatn,61.462957,5.322115,-0.20701602
Nedre Nea,63.155303,11.235879,-0.6734576
Nedre Otta,61.792927,9.383549,-0.56677794
Nedre Porsa,70.401409,23.627292,-0.596909
Nedre Røssåga,66.052027,13.774634,-0.6656873
Nedre Svultingen,61.154509,5.350066,-0.60514885
Nedre Tessa 1,61.846025,8.96078,-0.49575078
Nedre Tessa 2,61.846032,8.961143,-0.48938477
Nedre Vinstra,61.564563,9.792926,-0.6676102
Nes,60.603391,9.064691,-0.6575386
Neselva,61.694729,6.373533,-0.37813535
Nessane,61.13531,6.272163,-0.42125916
Neverdalsåga,66.822241,13.980626,-0.4249379
Niingen,68.53702,17.028627,-0.47896576
Nomeland,58.356703,7.904827,-0.3968999
Norddalen,68.174304,17.919127,-0.4692883
Nordvik,62.869929,8.622095,-0.5878126
Nore I,60.267223,8.959338,-0.23230183
Nore II,60.238241,9.00084,-0.46150196
Novle,59.831861,6.881373,-0.6847005
Nybrufoss,59.667538,9.652135,-0.22335158
Nybuelvi,60.553377,9.183276,-0.5810155
Nye Suvdøla,59.1495,8.815056,-0.5802392
Nye Verma,62.345564,8.046513,-0.59250325
Nygard,60.892783,6.065015,-0.6084214
Nygård,68.475637,17.626088,-0.11543004
Nyset,61.163283,7.750692,-0.32596716
Nørlandselva,60.822291,5.381364,-0.3888429
Offervann,70.360458,26.891966,-0.22940136
Oftedal I,58.542325,6.734958,-0.5722622
Oftedal II,58.542997,6.709784,-0.45983076
Oksebotn,60.738549,6.261966,-0.4656796
Oksla,60.125942,6.568911,-0.59306955
Oldereid,67.129685,14.955136,-0.3038954
Oltedal,58.828059,6.055008,-0.6248511
Oltesvik,58.851993,6.123135,-0.32575914
Ormsetfoss,63.84787,10.682239,-0.7199673
Osa,61.237602,11.517878,-0.41074228
Osbu,62.508165,8.473322,-0.25748956
Osdalen,61.992549,6.358703,-0.54020965
Osen,58.662373,6.617867,-0.6176291
Osfallet,61.201663,11.506418,-0.6031468
Osteren,69.311689,17.166028,-0.6312851
Pikerfoss,59.721147,9.594435,-0.36600876
Pålsbu,60.433067,8.734342,-0.22390129
Ramfoss,60.084174,9.816174,-0.55980617
Rana,66.294966,14.270422,-0.5857153
Rasdalen,60.636289,5.963677,-0.6043361
Raukforsen,67.671732,16.060866,-0.47634
Refsdal,61.021375,6.567661,-0.54364187
Reinfossen,66.349608,14.342784,-0.21714365
Reingardsåga,66.441763,14.259013,-0.6130812
Reinset,62.804585,8.502891,-0.62081873
Reinskar,66.944213,14.122051,-0.37486416
Reinåga,66.037574,13.854985,-0.5682134
Rekvatn,67.824218,15.993795,-0.3308608
Rendalen,61.811303,11.114915,-0.58794063
Reppa,66.645942,13.560479,-0.18031828
Repvåg,70.773547,25.616486,-0.48048365
Riksheimdal,62.340278,6.531834,-0.6075492
Ringdal,62.08921,6.853629,-0.5507109
Ringedalen,60.115822,6.625288,-0.58796394
Rognsfossen,60.632487,6.431703,-0.36548036
Romøyri,61.285947,6.684627,-0.4376004
Rongkleiv,61.664138,5.912952,-0.5995831
Roppa,61.240405,10.058534,-0.57468474
Roskrepp,59.026674,7.089143,-0.6436607
Rosten,61.860793,9.408787,-0.6601815
Rottenvik,69.600545,20.27112,-0.62109375
Rusdalsåni,58.588596,6.506877,-0.6012585
Rygene,58.406049,8.636195,-0.41044042
Rånåsfoss,60.027536,11.323332,-0.08044037
Råssåfoss,62.827032,8.701812,-0.6252406
Rødberg,60.263113,8.976154,-0.5151256
Rødne,59.562936,5.871519,-0.5981914
Røldal,59.818538,6.818576,-0.43563697
Røneid,61.417,7.257286,-0.383932
Røstefoss,62.507535,11.263389,-0.44040912
Røyrvikfoss,64.886275,13.562079,-0.35097745
Sage,61.482112,7.440386,-0.6258584
Sagefossen,61.614778,5.678216,-0.5309925
Sagelva,63.462784,11.512801,-0.49731046
Sagevikelv,61.361474,5.561724,-0.561888
Sagfossen,67.904601,15.860028,-0.6148993
Sagnfossen,61.161438,12.44547,-0.41650826
Saksenvik,67.110578,15.462681,-0.4965833
Salhuselva,67.805099,15.773792,-0.53594047
Saltdalelva,69.515225,19.25669,-0.6651572
Salvasskardelva,68.652366,18.897696,-0.21220249
Sama,63.111583,10.601726,-0.6410948
Sarp,59.27644,11.133689,-0.2071877
Saurdal,59.479142,6.692334,-0.4392145
Savalen,62.185692,10.611858,-0.6835318
Selselva,61.387342,5.61457,-0.65079844
Sesselva,62.556419,7.161748,-0.63189065
Seterkraft,62.674848,8.430747,-0.5352688
Sevre,60.470494,9.22888,-0.5795498
Sigdestad,61.834199,5.664874,-0.55789906
Sildvik,68.397625,17.799681,-0.3140823
Siso,67.323103,15.722386,-0.39524454
Sjona,66.310342,13.563553,-0.6482249
Sjøfossen,66.970862,14.146661,-0.16461831
Sjønstå,67.19867,15.724273,-0.33983326
Skagen,61.504615,7.706137,-0.49236596
Skarelva,68.183906,17.306387,-0.5991468
Skarg,59.350378,7.295355,-0.34594694
Skibotn,69.312883,20.34206,-0.5425135
Skjefstadfoss I,60.826503,11.610549,-0.420881
Skjefstadfoss II,60.830494,11.611755,-0.33522692
Skjenaldfossen,63.293668,9.728589,-0.63940156
Skjerdal,61.834041,5.974903,-0.5392249
Skjerka,58.557967,7.367182,-0.5836773
Skjomen,68.201085,17.36584,0.024892753
Skjåk I,61.899278,8.227095,-0.51180655
Skoddeberg,68.625246,17.260847,-0.6391595
Skogfoss,69.372953,29.694029,-0.47849727
Skogheim,61.675014,5.783221,-0.58880055
Skollenborg,59.621986,9.667983,-0.5574887
Skotfoss,59.207785,9.528109,-0.10003923
Skravlåga,66.112053,13.53764,-0.439392
Slind,63.192406,10.956678,-0.73477334
Slunkajavrre,67.807909,16.115713,-0.61680675
Smeland,58.669051,7.450992,-0.6332102
Smådøla,61.736211,8.936282,-0.59434557
Småvatna,69.684261,22.154025,-0.3201879
Sokna,63.150398,10.317983,-0.706794
Solbergfoss,59.636706,11.154443,-0.087296255
Solbjørn,68.004201,13.161108,-0.6491541
Solhom,58.775692,7.012965,-0.53064334
Songa,59.779587,7.728818,-0.56030124
Stakaldefoss,61.445797,6.009602,-0.48408988
Standal,62.261338,6.416543,-0.6529864
Stardalen,61.612472,6.548202,-0.29949537
Steinsfoss,58.300155,7.967539,-0.54360414
Steinsland,60.923999,5.98594,-0.5755868
Steinsvik,61.999557,5.854637,-0.53646356
Stordal,60.960972,5.703188,-0.4268687
Storelva,60.977974,5.48821,-0.6341778
Storelvi,60.262074,6.624444,-0.48245284
Storlia,60.390513,7.391766,-0.622558
Storlivatn,59.687516,6.521502,-0.715312
Storåselva,64.279771,12.617346,-0.6206008
Storåvatn 1,66.474322,13.396543,-0.65227014
Strandfossen,60.909193,11.525804,-0.42141905
Straumsmo,68.73871,18.656695,-0.62461305
Stølsdalselva,60.280322,6.289923,-0.5828481
Suldal I,59.651863,6.824512,-0.59537876
Suldal II,59.651863,6.824512,-0.59537876
Sundsbarm,59.498545,8.633632,-0.57773
Sundsfjord,66.971196,14.157405,-0.57741344
Svandalsflona,59.850284,6.962739,-0.6205672
Svardøla,61.490419,6.983725,-0.42352134
Svartdalen,60.790566,5.418863,-0.6863691
Svartelva,63.637554,10.132666,-0.765715
Svartisen,66.724509,13.931344,-0.2168436
Svartkulp,59.729116,6.627519,-0.20159586
Svean,63.279212,10.472662,-0.4950858
Svelgen I,61.771111,5.297622,-0.14506194
Svelgen II,61.768853,5.304793,-0.56195956
Svelgen III,61.716662,5.236697,-0.6089102
Svelgen IV,61.768853,5.304793,-0.56195956
Svelgfoss,59.582112,9.256108,-0.669157
Svorka,63.038848,8.655876,-0.49252734
Svorkmo,63.178053,9.772572,-0.669243
Sværen,61.281879,6.497773,-0.5506375
Sy-Sima,60.506968,7.140933,-0.67195535
Sylsjø,62.930266,12.151988,-0.29928002
Syversætre Foss,60.62985,12.030383,-0.45206073
Såheim,59.87665,8.593622,-0.3437894
Sædalen,60.491297,5.771373,-0.5980979
Søa,63.300242,9.136845,-0.6636248
Søberg,65.235725,12.657184,-0.5930279
Søkkunda,61.370997,11.098058,-0.41837358
Sølna,62.116303,10.559259,-0.50187325
Sønnå H,59.639933,6.379561,-0.71883714
Sønnå L,59.639933,6.379561,-0.71883714
Sørbrandal,62.166187,5.568515,-0.1582899
Sørdalselva,62.04192,5.701138,-0.514512
Sørfjord I,68.060656,16.668725,-0.3299378
Sørfjord II,68.037607,16.690698,-0.115214474
Søråni,58.849841,7.819366,-0.60779697
Tafjord 1,62.226405,7.421345,-0.49864283
Tafjord 2,62.205012,7.445873,-0.60536194
Tafjord 3,62.149826,7.43549,-0.5816836
Tafjord 4,62.232343,7.429693,-0.51411474
Tafjord 5,62.195096,7.517685,-0.032865368
Tenneelva,62.070161,5.830044,-0.5415566
Tevla,63.39412,11.913236,-0.6138991
Timbra,61.752008,6.585757,-0.48091415
Tinfos I,59.568963,9.26405,-0.26222736
Tinfos II,59.565626,9.26308,-0.31842747
Tinnkraft,59.989813,8.700788,-0.6367807
Tistedalsfoss,59.128023,11.43825,-0.5948874
Tjodan,59.047854,6.647579,-0.37501398
Tjønnefoss,58.982861,8.533434,-0.54911447
Tjørhom,58.881373,6.817814,-0.5823589
Tjøstheim,59.473793,6.473523,-0.64062494
Tjøtaelva,61.751706,5.951292,-0.45257032
Todøla,60.527584,9.177261,-0.6221317
Tokke,59.445572,8.040303,-0.62209964
Toklev,59.362264,9.663048,-0.6436636
Tolga,62.427683,11.086361,-0.57871383
Tonstad,58.658155,6.728166,-0.6403085
Torpa,61.006569,10.031814,-0.61355233
Torsnes,60.239467,6.201726,-0.63540643
Tosdalen,65.28981,13.041161,-0.60867
Tossevikelva,60.418858,10.049833,-0.5522972
Toverud,60.42073,10.384411,-0.49824902
Trandal,62.262534,6.5004,-0.55441225
Trengereid,60.428801,5.623466,-0.32444185
Trollfjord I,68.362655,14.930794,-0.56824267
Trollheim,63.001093,9.020321,-0.671873
Trollvikelva,69.525221,20.765212,-0.41984814
Tryland,58.222591,7.335344,-0.6354194
Trysilfossen,61.750061,6.276408,-0.43615294
Trælandsfos,58.348279,6.964348,-0.42905927
Tunnsjø,64.695063,13.64173,-0.643066
Tunnsjødal,64.703361,12.836591,-0.3897215
Tunnsjøfoss,64.690137,13.215878,-0.4088299
Tussa,62.107524,6.57182,-0.6691332
Tveitelva,60.164824,6.284669,-0.61679244
Tveitereidfoss,58.924804,9.333019,-0.4825957
Tverrdalselvi,61.448104,6.73452,-0.5532498
Tverrelva,59.921765,5.904339,-0.6593406
Tverrgjuvlo,60.717129,6.120648,-0.6204794
Tverråa,65.329941,12.971645,-0.55484873
Tverråga,66.044477,14.063695,-0.60910535
Tverråna,59.126243,6.270145,-0.4840394
Tverråni,60.588828,9.172901,-0.58496875
Tya,63.032098,11.703237,-0.609546
Tyin,61.297126,7.849949,-0.5876042
Tyria I,61.114006,10.671124,-0.59336233
Tyria II,61.124574,10.695165,-0.61455536
Tysseelva,59.394732,6.216533,-0.7001962
Tyssefossen,60.375235,5.758082,-0.22156519
Tysseland,59.507622,6.218006,-0.4391125
Tysso II,60.129931,6.641965,-0.46886045
Tøsse,60.617731,5.586937,-0.5110209
Uleberg,58.600174,7.673136,-0.55671406
Ulefoss,64.830095,11.933663,-0.5805029
Ullestad,59.1262,6.270215,-0.48041704
Ulset,62.621834,10.257691,-0.622474
Ulvik II,60.575845,6.921271,-0.66870105
Ulvund,62.834158,8.520459,-0.601887
Urdsdalselva,65.941912,13.064278,-0.20796816
Urke,62.212377,6.567568,-0.6084072
Usma,62.633769,8.299117,-0.6128917
Usta,60.567368,8.410259,-0.63503563
Ustekveikja,60.529049,7.746783,-0.3569197
Uvdal I,60.243794,8.701658,-0.5828518
Uvdal II,60.257442,8.92642,-0.63331825
Vafos,58.895751,9.337293,-0.2771724
Vaksvik,62.450298,6.895947,-0.6307805
Valdra,59.727955,5.942801,-0.638477
Valen,59.82739,5.795447,-0.6873072
Valken,67.119331,15.495843,-0.4474499
Valsøyfjord,63.121025,8.568069,-0.27237135
Vamma,59.54261,11.169893,-0.1609667
Vangjolo,60.603565,6.362556,-0.5650693
Vangpollen,68.611578,15.58176,-0.16108368
Vanndøla,61.599953,7.292476,-0.547609
Vassenden,66.123043,13.257638,-0.5095054
Vassfossen,58.661989,8.062375,-0.5994667
Vasstøl,59.708008,6.857516,-0.5433948
Vassvikelva,59.913941,6.528615,-0.51358265
Vatne,62.140217,6.249948,-0.56189936
Vedeld,62.182051,5.793378,-0.5881287
Veiski,67.331657,15.976916,-0.07685604
Veiteberg,61.618866,6.642294,-0.49968955
Veka,59.503556,6.535517,-0.6495914
Vemork,59.86944,8.493679,-0.5506735
Vemundsbotn,60.857432,5.696332,-0.54369
Vengåa,62.558565,7.842979,-0.50981224
Venna,63.34793,9.281183,-0.69837254
Vesle Kjela,59.787693,7.251534,-0.52822334
Veslefallet,61.383113,11.142157,-0.61756825
Vessingfoss,62.996363,11.826643,-0.60461223
Vestfossen,59.733039,9.872011,-0.41937822
Vestrebotn,60.995104,5.722891,-0.40157348
Viddal,62.138258,6.611988,-0.63864434
Vigelandsfoss,58.253518,7.958415,-0.17563416
Vikaelva,59.793494,6.094221,-0.6794977
Vikeså,58.640929,6.08579,-0.60283935
Vindedal,61.121005,7.330941,-0.15131497
Vinje,59.625305,7.853282,-0.6429608
Vinkelfallet,61.532876,10.141178,-0.5368207
Virakelva,68.377169,17.123301,-0.5999217
Vittingfoss,59.474488,10.004542,-0.3095343
Viulfoss,60.194522,10.322398,-0.49664307
Voldsetelva,63.871533,10.796528,-0.5089911
Vossedalselvi,60.646363,6.10383,-0.4746119
Vrangfoss,59.30235,9.203938,-0.51522475
Vrenga,59.862852,9.384991,-0.61118406
Vågaåna,59.49324,6.126577,-0.5682822
Vågen,62.114402,6.540055,-0.5991732
Ylja,61.198141,8.382167,-0.597396
Ytre Alsåker,60.384801,6.499802,-0.517919
Ytre Matre,59.823114,5.987583,-0.43149653
Åbjøra,60.911585,9.368901,-0.5496462
Åkraelva,59.794126,6.093596,-0.6748374
Åkvisla,61.340634,10.341534,-0.4958833
Åmdal,59.363499,8.052367,-0.5967198
Åmela,62.020561,5.839346,-0.58233094
Åmli-Gjøv,58.767746,8.481447,-0.39451241
Åmli-Nidelv,58.767697,8.48176,-0.2915001
Åna-Sira,58.293734,6.453253,-0.43781427
Årdal Øvre,61.671474,6.424681,-0.5688157
Årlifoss,59.686023,9.142329,-0.39506206
Årvik,60.17154,6.108996,-0.57541
Årøy,61.27795,7.150454,-0.64669687
Årøy I,61.276639,7.157259,-0.5093579
Åsebotn,60.97561,6.063749,-0.5910415
Åselva,61.52042,6.340126,-0.57140857
Åskåra 1,61.801738,5.669953,-0.4138002
Åskåra 2,61.801738,5.669953,-0.4138002
Åsmulfoss,64.677473,12.677895,-0.22293366
Øgreyfoss,58.478973,6.030994,-0.41996503
Øksenelvane,61.841527,5.802617,-0.2379917
Øljusjøen,61.003581,8.068592,-0.5601824
Ølmedal,59.499256,6.007593,-0.58473986
Ørteren,60.502923,7.862656,-0.2857975
Ørtvatn,66.40672,14.503245,-0.058660205
Østerbø,61.079957,5.925388,-0.64534944
Øvre Bersåvatn,60.181651,6.693228,-0.28863466
Øvre Fiskumfoss,64.556298,12.4777,-0.12833972
Øvre Forsland,66.050199,13.11736,-0.5345185
Øvre Leirfoss,63.372869,10.407425,-0.44082764
Øvre Leiråga,66.442256,13.842201,-0.36840352
Øvre Markevatn,61.446093,5.335162,-0.25113988
Øvre Russvik,68.135978,16.546919,-0.44372308
Øvre Røssåga,65.887092,13.800661,-0.47212794
Øvre Svultingen,61.160205,5.478088,-0.62535584
Øvre Tessa,61.817179,8.951578,-0.63595814
Øvre Vinstra,61.481479,9.314391,-0.5433161
Øyberget,61.92177,8.090528,-0.6406173
?aga? II/Zagan II,51.6154,15.3168,-0.37803388
?apino?/Lapnio,54.2847,18.4482,-0.44872674
Bielkowo Bielkowo Hydroelectric Power Plant Poland - Bielkowo Hydroelectric Power Plant Poland,54.2696,18.51,-0.642096
Brzeg dolny waly slaskie Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland - Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland,51.2605,16.7656,0.07746348
Brąswałd,53.84,20.4041,-0.61845165
Czchow Czchow Hydroelectric Power Plant Poland - Czchow Hydroelectric Power Plant Poland,49.81,20.680556,0.16788621
Debe Debe Hydroelectric Power Plant Poland - Debe Hydroelectric Power Plant Poland,52.4883,20.9236,0.022278843
Dobrze?,50.7558,17.8332,-0.18206222
Dychów Dychow - Dychow Pumped Storage Hydroelectric Power Plant Poland,51.9863325,15.0608199,-0.5232724
Gorzupia II,51.736,15.2584,-0.42871758
Grajówka,51.6725,15.2919,-0.095662184
Grodek Grodek Hydroelectric Power Plant Poland - Grodek Hydroelectric Power Plant Poland,53.4999,18.3736,-0.5508705
Januszkowice,50.3905,18.1133,-0.13268451
Koronowo Koronowo Hydroelectric Power Plant Poland - Koronowo Hydroelectric Power Plant Poland,53.2753,17.9527,-0.48200265
Kr?pna,50.4483,17.9577,-0.55976486
Krapkowice,50.4712,17.9809,-0.2817004
Myczkowce Myczkowce Hydroelectric Power Plant Poland - Myczkowce Hydroelectric Power Plant Poland,49.4311,22.4084,-0.13575236
Niedzica Niedzica Pumped Storage Power Plant Poland - Niedzica Pumped Storage Power Plant Poland,49.4099645,20.3267659,0.5298089
O?awa,50.9374,17.3401,-0.19373107
Pierzch?y,54.3007,19.849,-0.5687981
Pilchowice Pilchowice Hydroelectric Power Plant Poland - Pilchowice Hydroelectric Power Plant Poland,50.964,15.645,-0.16596638
Porabka Porabka Hydroelectric Power Plant Poland - Porabka Hydroelectric Power Plant Poland,49.8073,19.202,-0.14384396
Porąbka żar Porabka Zar H1 - Porabka-Zar Pumped Storage Power Plant Poland,49.7704966,19.2116631,-0.4308643
Raduszec Stary,52.0293,15.0719,0.011245227
Rakowice,51.1294,15.5766,-0.41133866
Roznow Roznow Hydroelectric Power Plant Poland - Roznow Hydroelectric Power Plant Poland,49.7614,20.6631,0.105146214
Smardzewice,51.4739,20.0061,0.017792182
Solina Solina - Solina Pumped Storage Hydroelectric Power Plant Poland,49.3958323,22.4606916,-0.64875835
